TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
DAL,03/25/2008,DAL vs. LAC,W,239,103,36,82,43.9,5,17,29.4,26,31,83.9,18,32,50,16,9,1,14,20,13
POR,03/25/2008,POR vs. WAS,W,240,102,39,79,49.4,10,20,50,14,18,77.8,17,38,55,28,2,10,13,20,20
IND,03/25/2008,IND vs. NOH,L,240,106,41,88,46.6,9,25,36,15,21,71.4,11,31,42,20,7,5,14,25,-8
CHI,03/25/2008,CHI vs. ATL,W,240,103,41,93,44.1,5,9,55.6,16,16,100,19,29,48,23,9,10,13,19,9
CHA,03/25/2008,CHA @ UTA,L,240,106,36,72,50,9,19,47.4,25,33,75.8,7,21,28,21,10,4,19,25,-22
NJN,03/24/2008,NJN @ NYK,W,241,106,37,69,53.6,10,17,58.8,22,30,73.3,8,37,45,22,3,5,17,14,15
POR,03/24/2008,POR @ SEA,L,240,84,33,86,38.4,7,17,41.2,11,14,78.6,8,27,35,21,4,6,11,21,-13
LAL,03/24/2008,LAL @ GSW,W,266,123,46,102,45.1,12,35,34.3,19,23,82.6,14,39,53,27,6,7,16,18,4
GSW,03/24/2008,GSW vs. LAL,L,266,119,45,103,43.7,11,29,37.9,18,24,75,16,39,55,22,11,3,15,24,-4
MEM,03/24/2008,MEM vs. DEN,L,240,106,42,97,43.3,9,24,37.5,13,19,68.4,13,34,47,18,8,4,14,19,-14
MIA,03/24/2008,MIA vs. MIL,W,241,78,26,69,37.7,4,15,26.7,22,25,88,8,28,36,15,9,8,11,20,5
MIL,03/24/2008,MIL @ MIA,L,240,73,27,76,35.5,4,13,30.8,15,21,71.4,19,35,54,11,4,2,19,21,-5
NYK,03/24/2008,NYK vs. NJN,L,240,91,37,93,39.8,5,17,29.4,12,18,66.7,14,25,39,17,9,6,7,20,-15
DEN,03/24/2008,DEN @ MEM,W,239,120,43,86,50,14,34,41.2,20,24,83.3,5,37,42,29,10,10,12,19,14
PHI,03/24/2008,PHI @ BOS,W,241,95,32,72,44.4,1,9,11.1,30,44,68.2,12,30,42,15,10,4,13,16,5
SEA,03/24/2008,SEA vs. POR,W,241,97,37,74,50,6,12,50,17,24,70.8,7,34,41,21,5,4,10,15,13
BOS,03/24/2008,BOS vs. PHI,L,240,90,34,75,45.3,7,20,35,15,20,75,6,28,34,28,8,5,15,28,-5
SAC,03/24/2008,SAC @ HOU,L,239,100,40,77,51.9,9,17,52.9,11,16,68.8,8,21,29,25,4,3,12,27,-8
PHX,03/24/2008,PHX @ DET,L,265,105,40,80,50,5,13,38.5,20,24,83.3,8,30,38,24,4,3,14,19,-5
DET,03/24/2008,DET vs. PHX,W,265,110,40,89,44.9,7,21,33.3,23,28,82.1,12,30,42,19,8,9,12,23,5
HOU,03/24/2008,HOU vs. SAC,W,241,108,35,70,50,5,17,29.4,33,42,78.6,10,29,39,18,7,1,9,16,8
DET,03/23/2008,DET @ WAS,L,240,83,34,79,43,6,18,33.3,9,12,75,12,27,39,24,6,5,11,19,-12
SAS,03/23/2008,SAS @ DAL,W,241,88,30,91,33,5,19,26.3,23,24,95.8,16,38,54,16,5,5,5,16,7
WAS,03/23/2008,WAS vs. DET,W,240,95,38,72,52.8,6,16,37.5,13,17,76.5,7,26,33,21,3,3,10,15,12
LAL,03/23/2008,LAL vs. GSW,L,240,111,39,95,41.1,8,27,29.6,25,29,86.2,19,41,60,26,4,8,18,23,-4
DAL,03/23/2008,DAL vs. SAS,L,240,81,33,76,43.4,6,20,30,9,11,81.8,3,40,43,16,3,10,10,26,-7
GSW,03/23/2008,GSW @ LAL,W,239,115,38,89,42.7,10,25,40,29,34,85.3,11,32,43,19,13,7,11,26,4
TOR,03/23/2008,TOR vs. DEN,L,239,100,41,82,50,8,24,33.3,10,12,83.3,10,31,41,27,3,4,11,19,-9
DEN,03/23/2008,DEN @ TOR,W,240,109,39,81,48.1,11,22,50,20,24,83.3,11,30,41,21,7,4,7,20,9
ATL,03/22/2008,ATL vs. ORL,W,239,98,36,76,47.4,7,17,41.2,19,25,76,9,35,44,26,7,6,18,16,8
BOS,03/22/2008,BOS @ NOH,L,240,106,41,74,55.4,7,21,33.3,17,22,77.3,11,33,44,21,4,2,20,26,-7
POR,03/22/2008,POR @ LAC,W,240,83,32,85,37.6,4,19,21.1,15,18,83.3,18,36,54,20,5,1,8,18,11
MIA,03/22/2008,MIA @ CHA,L,240,82,32,78,41,5,18,27.8,13,17,76.5,9,29,38,18,8,7,13,19,-12
CHI,03/22/2008,CHI vs. IND,L,240,101,41,85,48.2,2,9,22.2,17,22,77.3,13,36,49,24,7,4,17,20,-7
MIN,03/22/2008,MIN vs. NYK,W,241,114,42,79,53.2,5,16,31.3,25,29,86.2,8,36,44,29,11,5,9,13,21
PHX,03/22/2008,PHX vs. HOU,W,239,122,39,69,56.5,6,14,42.9,38,40,95,6,35,41,24,3,7,16,23,9
PHI,03/22/2008,PHI vs. NJN,W,240,91,31,81,38.3,4,14,28.6,25,35,71.4,18,32,50,15,10,8,14,20,4
SAC,03/22/2008,SAC @ MEM,L,240,111,43,89,48.3,8,20,40,17,22,77.3,13,33,46,20,4,7,9,22,-6
MIL,03/22/2008,MIL vs. CLE,W,240,108,42,81,51.9,7,13,53.8,17,24,70.8,5,34,39,26,6,5,10,19,10
ORL,03/22/2008,ORL @ ATL,L,239,90,35,85,41.2,10,29,34.5,10,18,55.6,9,27,36,21,12,5,12,24,-8
NJN,03/22/2008,NJN @ PHI,L,241,87,31,82,37.8,4,18,22.2,21,25,84,15,30,45,18,7,4,14,20,-4
UTA,03/22/2008,UTA vs. SEA,W,240,115,41,86,47.7,6,23,26.1,27,38,71.1,16,30,46,26,7,4,10,24,14
LAC,03/22/2008,LAC vs. POR,L,240,72,29,74,39.2,1,11,9.1,13,18,72.2,9,32,41,15,4,5,10,17,-11
NYK,03/22/2008,NYK @ MIN,L,240,93,37,85,43.5,7,20,35,12,16,75,11,22,33,20,5,1,13,18,-21
HOU,03/22/2008,HOU @ PHX,L,241,113,44,98,44.9,5,11,45.5,20,27,74.1,15,20,35,16,11,4,5,26,-9
MEM,03/22/2008,MEM vs. SAC,W,239,117,41,81,50.6,12,25,48,23,35,65.7,8,32,40,21,5,6,9,20,6
CLE,03/22/2008,CLE @ MIL,L,241,98,34,91,37.4,7,24,29.2,23,29,79.3,19,32,51,18,5,4,13,22,-10
IND,03/22/2008,IND @ CHI,W,241,108,38,87,43.7,13,26,50,19,25,76,12,31,43,18,12,5,13,22,7
CHA,03/22/2008,CHA vs. MIA,W,241,94,36,81,44.4,3,13,23.1,19,24,79.2,11,34,45,22,8,5,13,17,12
SEA,03/22/2008,SEA @ UTA,L,241,101,38,79,48.1,4,12,33.3,21,25,84,8,30,38,14,2,5,16,25,-14
NOH,03/22/2008,NOH vs. BOS,W,238,113,39,77,50.6,10,23,43.5,25,29,86.2,7,22,29,19,13,3,9,21,7
DEN,03/21/2008,DEN @ NJN,W,241,125,48,89,53.9,7,16,43.8,22,33,66.7,8,26,34,31,13,3,9,23,11
POR,03/21/2008,POR vs. LAC,W,242,107,42,76,55.3,9,18,50,14,18,77.8,10,24,34,28,5,5,13,19,5
SAS,03/21/2008,SAS vs. SAC,W,241,102,38,77,49.4,7,12,58.3,19,23,82.6,9,29,38,27,3,6,7,19,13
ORL,03/21/2008,ORL vs. PHI,W,238,113,41,77,53.2,14,23,60.9,17,18,94.4,12,32,44,26,3,3,21,22,18
HOU,03/21/2008,HOU @ GSW,W,240,109,40,84,47.6,8,22,36.4,21,26,80.8,10,31,41,22,5,2,13,22,3
GSW,03/21/2008,GSW vs. HOU,L,239,106,43,93,46.2,8,24,33.3,12,18,66.7,20,28,48,17,10,8,12,17,-3
CLE,03/21/2008,CLE vs. TOR,W,240,90,36,77,46.8,5,20,25,13,17,76.5,13,38,51,21,3,4,15,12,7
SEA,03/21/2008,SEA @ LAL,L,241,105,42,90,46.7,5,13,38.5,16,21,76.2,19,22,41,20,5,0,16,12,-25
MIN,03/21/2008,MIN @ IND,L,240,113,46,82,56.1,9,18,50,12,17,70.6,6,30,36,21,7,7,16,24,-11
IND,03/21/2008,IND vs. MIN,W,240,124,42,85,49.4,16,27,59.3,24,33,72.7,14,32,46,27,11,4,11,19,11
NJN,03/21/2008,NJN vs. DEN,L,241,114,42,83,50.6,5,18,27.8,25,31,80.6,10,36,46,30,4,5,18,25,-11
PHI,03/21/2008,PHI @ ORL,L,240,95,38,86,44.2,4,13,30.8,15,25,60,16,22,38,20,11,3,13,24,-18
WAS,03/21/2008,WAS @ MIA,W,240,103,41,77,53.2,11,26,42.3,10,19,52.6,10,28,38,25,10,5,12,19,17
LAL,03/21/2008,LAL vs. SEA,W,240,130,51,84,60.7,12,23,52.2,16,19,84.2,9,30,39,36,8,0,9,18,25
TOR,03/21/2008,TOR @ CLE,L,241,83,34,86,39.5,4,15,26.7,11,13,84.6,9,26,35,20,7,3,7,13,-7
SAC,03/21/2008,SAC @ SAS,L,240,89,29,75,38.7,5,14,35.7,26,32,81.3,12,27,39,11,4,3,11,21,-13
MIA,03/21/2008,MIA vs. WAS,L,241,86,31,67,46.3,9,26,34.6,15,21,71.4,4,27,31,23,6,5,13,20,-17
MEM,03/21/2008,MEM @ NYK,W,240,120,41,79,51.9,13,27,48.1,25,29,86.2,7,37,44,17,5,3,14,13,14
NYK,03/21/2008,NYK vs. MEM,L,240,106,40,91,44,6,19,31.6,20,24,83.3,10,29,39,21,11,2,7,22,-14
LAC,03/21/2008,LAC @ POR,L,241,102,41,73,56.2,8,13,61.5,12,16,75,8,20,28,26,8,2,15,23,-5
SAS,03/20/2008,SAS @ CHI,W,242,102,38,85,44.7,7,22,31.8,19,23,82.6,11,31,42,23,9,4,10,20,22
LAL,03/20/2008,LAL @ UTA,W,241,106,42,80,52.5,10,22,45.5,12,20,60,7,33,40,24,6,1,6,21,11
DAL,03/20/2008,DAL vs. BOS,L,240,90,33,84,39.3,6,18,33.3,18,24,75,9,42,51,19,2,12,14,22,-4
BOS,03/20/2008,BOS @ DAL,W,240,94,30,87,34.5,4,16,25,30,35,85.7,12,37,49,16,10,9,8,21,4
CHI,03/20/2008,CHI vs. SAS,L,239,80,28,74,37.8,2,11,18.2,22,23,95.7,9,29,38,9,6,4,16,20,-22
UTA,03/20/2008,UTA vs. LAL,L,240,95,36,80,45,7,16,43.8,16,25,64,13,31,44,23,5,2,8,21,-11
PHX,03/19/2008,PHX @ SEA,W,240,110,43,75,57.3,15,21,71.4,9,18,50,10,33,43,26,11,2,26,19,12
MIA,03/19/2008,MIA @ TOR,L,240,54,20,78,25.6,5,23,21.7,9,10,90,8,26,34,12,6,1,13,14,-42
HOU,03/19/2008,HOU @ NOH,L,240,69,28,82,34.1,2,19,10.5,11,17,64.7,13,37,50,11,6,2,18,19,-21
MIN,03/19/2008,MIN vs. MEM,W,240,98,33,84,39.3,3,11,27.3,29,35,82.9,9,37,46,21,5,7,8,25,4
NOH,03/19/2008,NOH vs. HOU,W,241,90,34,76,44.7,4,13,30.8,18,25,72,9,38,47,18,14,9,12,17,21
SEA,03/19/2008,SEA vs. PHX,L,241,98,38,80,47.5,3,6,50,19,24,79.2,9,23,32,17,12,3,18,17,-12
NJN,03/19/2008,NJN vs. ATL,W,241,125,46,79,58.2,11,18,61.1,22,27,81.5,9,24,33,24,5,4,9,27,8
ORL,03/19/2008,ORL vs. WAS,L,241,86,26,77,33.8,14,35,40,20,26,76.9,11,34,45,19,3,3,13,19,-1
CLE,03/19/2008,CLE vs. DET,W,240,89,36,81,44.4,5,13,38.5,12,16,75,14,32,46,22,5,5,7,10,16
TOR,03/19/2008,TOR vs. MIA,W,242,96,39,72,54.2,7,12,58.3,11,15,73.3,5,44,49,29,9,5,10,13,42
GSW,03/19/2008,GSW @ LAC,W,242,116,47,91,51.6,9,20,45,13,18,72.2,14,28,42,20,7,2,11,29,16
WAS,03/19/2008,WAS @ ORL,W,239,87,35,82,42.7,6,18,33.3,11,17,64.7,12,33,45,17,8,7,11,25,1
CHA,03/19/2008,CHA @ IND,L,241,95,34,78,43.6,4,13,30.8,23,30,76.7,9,30,39,17,9,4,15,18,-7
DEN,03/19/2008,DEN @ PHI,L,238,113,44,92,47.8,11,23,47.8,14,21,66.7,11,23,34,28,15,4,13,27,-2
LAC,03/19/2008,LAC vs. GSW,L,240,100,35,77,45.5,1,14,7.1,29,43,67.4,10,29,39,18,5,2,15,16,-16
IND,03/19/2008,IND vs. CHA,W,240,102,39,79,49.4,7,22,31.8,17,20,85,11,30,41,21,9,7,16,19,7
DET,03/19/2008,DET @ CLE,L,240,73,31,78,39.7,5,17,29.4,6,7,85.7,10,29,39,17,4,7,11,14,-16
ATL,03/19/2008,ATL @ NJN,L,240,117,42,80,52.5,5,18,27.8,28,33,84.8,14,25,39,26,5,6,13,23,-8
PHI,03/19/2008,PHI vs. DEN,W,241,115,47,78,60.3,3,9,33.3,18,33,54.5,13,31,44,22,7,7,21,17,2
MEM,03/19/2008,MEM @ MIN,L,240,94,34,82,41.5,5,22,22.7,21,33,63.6,10,41,51,9,5,8,9,23,-4
POR,03/18/2008,POR vs. PHX,L,240,98,36,82,43.9,6,14,42.9,20,25,80,11,24,35,20,5,1,13,21,-13
MIA,03/18/2008,MIA @ MIL,W,239,112,40,78,51.3,14,25,56,18,28,64.3,12,32,44,33,5,5,12,28,6
GSW,03/18/2008,GSW @ SAC,L,242,105,38,93,40.9,5,27,18.5,24,38,63.2,16,27,43,15,9,3,9,28,-17
MIL,03/18/2008,MIL vs. MIA,L,240,106,36,83,43.4,8,21,38.1,26,41,63.4,19,26,45,22,8,4,9,22,-6
BOS,03/18/2008,BOS @ HOU,W,240,94,38,88,43.2,3,12,25,15,17,88.2,15,30,45,18,10,4,11,19,20
CHI,03/18/2008,CHI vs. NJN,W,240,112,44,89,49.4,11,17,64.7,13,18,72.2,12,34,46,30,12,7,11,16,16
DET,03/18/2008,DET vs. DEN,W,240,136,55,91,60.4,12,20,60,14,18,77.8,14,26,40,42,6,2,18,22,16
DAL,03/18/2008,DAL vs. LAL,L,239,100,32,72,44.4,6,17,35.3,30,38,78.9,8,35,43,15,6,11,14,22,-2
SAC,03/18/2008,SAC vs. GSW,W,239,122,47,81,58,5,16,31.3,23,30,76.7,10,38,48,25,5,8,12,26,17
NJN,03/18/2008,NJN @ CHI,L,240,96,36,79,45.6,7,17,41.2,17,20,85,8,29,37,19,7,7,16,16,-16
PHX,03/18/2008,PHX @ POR,W,240,111,44,80,55,10,24,41.7,13,19,68.4,10,36,46,30,6,5,14,23,13
HOU,03/18/2008,HOU vs. BOS,L,239,74,29,70,41.4,5,19,26.3,11,18,61.1,11,24,35,16,8,5,16,17,-20
LAL,03/18/2008,LAL @ DAL,W,241,102,37,89,41.6,7,19,36.8,21,29,72.4,13,32,45,20,10,7,9,20,2
DEN,03/18/2008,DEN @ DET,L,240,120,43,76,56.6,10,20,50,24,32,75,4,18,22,31,12,3,13,19,-16
BOS,03/17/2008,BOS @ SAS,W,240,93,34,73,46.6,3,11,27.3,22,25,88,10,30,40,13,9,6,14,24,2
CHA,03/17/2008,CHA @ MEM,L,238,80,31,76,40.8,4,21,19,14,18,77.8,11,31,42,14,7,9,16,26,-18
ORL,03/17/2008,ORL vs. CLE,W,242,104,34,86,39.5,14,32,43.8,22,28,78.6,9,31,40,21,3,4,10,16,14
MEM,03/17/2008,MEM vs. CHA,W,241,98,38,84,45.2,5,13,38.5,17,31,54.8,18,31,49,15,6,3,12,19,18
UTA,03/17/2008,UTA vs. TOR,W,239,96,38,69,55.1,6,9,66.7,14,22,63.6,3,33,36,23,8,8,16,18,17
WAS,03/17/2008,WAS vs. ATL,L,239,96,37,81,45.7,6,17,35.3,16,20,80,14,20,34,20,7,2,9,15,-9
IND,03/17/2008,IND vs. NYK,W,241,110,42,96,43.8,7,27,25.9,19,23,82.6,8,41,49,21,6,8,12,23,12
LAC,03/17/2008,LAC @ MIN,L,239,90,31,80,38.8,5,21,23.8,23,30,76.7,12,27,39,17,4,9,6,20,-9
ATL,03/17/2008,ATL @ WAS,W,241,105,41,74,55.4,8,15,53.3,15,21,71.4,11,29,40,25,6,6,10,19,9
NYK,03/17/2008,NYK @ IND,L,241,98,32,86,37.2,10,21,47.6,24,36,66.7,17,35,52,12,10,6,18,20,-12
NOH,03/17/2008,NOH vs. CHI,W,240,108,40,82,48.8,6,18,33.3,22,29,75.9,12,30,42,21,8,3,11,23,11
CLE,03/17/2008,CLE @ ORL,L,240,90,35,80,43.8,6,19,31.6,14,22,63.6,11,33,44,17,3,5,14,22,-14
SAS,03/17/2008,SAS vs. BOS,L,241,91,32,73,43.8,8,22,36.4,19,22,86.4,8,26,34,19,7,5,12,21,-2
TOR,03/17/2008,TOR @ UTA,L,240,79,32,80,40,5,13,38.5,10,13,76.9,10,28,38,19,11,3,17,23,-17
CHI,03/17/2008,CHI @ NOH,L,240,97,34,79,43,8,18,44.4,21,30,70,8,32,40,19,5,3,13,23,-11
MIN,03/17/2008,MIN vs. LAC,W,240,99,38,76,50,5,11,45.5,18,25,72,9,36,45,24,2,7,11,23,9
DAL,03/16/2008,DAL @ MIA,W,239,98,38,75,50.7,6,17,35.3,16,21,76.2,9,33,42,19,10,4,16,19,25
MIA,03/16/2008,MIA vs. DAL,L,239,73,29,69,42,2,9,22.2,13,21,61.9,5,27,32,17,4,3,17,15,-25
DET,03/16/2008,DET vs. NOH,W,240,105,39,74,52.7,14,21,66.7,13,16,81.3,11,26,37,25,7,5,9,17,21
NOH,03/16/2008,NOH @ DET,L,240,84,35,81,43.2,3,18,16.7,11,16,68.8,17,23,40,17,7,1,10,17,-21
CLE,03/16/2008,CLE vs. CHA,W,241,98,35,82,42.7,6,21,28.6,22,31,71,14,36,50,23,5,9,10,16,7
SEA,03/16/2008,SEA @ DEN,L,239,116,46,107,43,2,10,20,22,32,68.8,18,27,45,28,12,8,16,24,-52
ATL,03/16/2008,ATL @ NYK,W,240,109,40,82,48.8,7,16,43.8,22,29,75.9,12,35,47,24,5,5,13,20,11
SAC,03/16/2008,SAC vs. TOR,W,240,106,40,83,48.2,4,14,28.6,22,26,84.6,10,40,50,20,5,4,22,19,6
CHA,03/16/2008,CHA @ CLE,L,240,91,38,88,43.2,8,23,34.8,7,15,46.7,11,31,42,20,5,4,9,22,-7
LAL,03/16/2008,LAL @ HOU,L,239,92,33,80,41.3,5,16,31.3,21,30,70,10,30,40,15,5,6,8,20,-12
TOR,03/16/2008,TOR @ SAC,L,240,100,43,92,46.7,6,16,37.5,8,13,61.5,6,30,36,26,12,6,12,23,-6
DEN,03/16/2008,DEN vs. SEA,W,241,168,61,101,60.4,16,31,51.6,30,35,85.7,8,43,51,44,12,10,14,19,52
NYK,03/16/2008,NYK vs. ATL,L,239,98,40,94,42.6,3,16,18.8,15,28,53.6,18,23,41,17,8,5,9,24,-11
HOU,03/16/2008,HOU vs. LAL,W,239,104,35,83,42.2,12,26,46.2,22,29,75.9,15,31,46,16,4,3,9,21,12
IND,03/15/2008,IND @ ORL,L,240,111,41,82,50,8,21,38.1,21,32,65.6,9,21,30,25,13,3,13,21,-11
MIL,03/15/2008,MIL vs. BOS,L,240,77,28,82,34.1,5,26,19.2,16,25,64,22,25,47,15,5,3,12,18,-22
NJN,03/15/2008,NJN vs. UTA,W,240,117,39,76,51.3,3,11,27.3,36,50,72,20,28,48,24,2,3,15,19,2
MIN,03/15/2008,MIN @ POR,L,239,96,42,81,51.9,2,11,18.2,10,13,76.9,8,30,38,27,4,1,12,18,-11
PHX,03/15/2008,PHX vs. SAC,W,242,127,48,79,60.8,11,19,57.9,20,36,55.6,8,38,46,28,7,5,13,20,28
ORL,03/15/2008,ORL vs. IND,W,241,122,49,77,63.6,12,20,60,12,19,63.2,4,32,36,30,9,4,22,24,11
BOS,03/15/2008,BOS @ MIL,W,240,99,41,79,51.9,4,14,28.6,13,19,68.4,12,30,42,28,7,1,10,21,22
GSW,03/15/2008,GSW vs. MEM,W,239,110,41,83,49.4,10,24,41.7,18,26,69.2,14,33,47,25,9,4,20,19,3
UTA,03/15/2008,UTA @ NJN,L,239,115,43,90,47.8,4,16,25,25,30,83.3,15,14,29,31,10,3,6,31,-2
SAC,03/15/2008,SAC @ PHX,L,240,99,37,86,43,6,14,42.9,19,26,73.1,13,30,43,14,8,1,15,26,-28
WAS,03/15/2008,WAS vs. LAC,W,265,119,37,88,42,11,26,42.3,34,43,79.1,16,33,49,23,10,2,10,25,10
MEM,03/15/2008,MEM @ GSW,L,240,107,40,87,46,6,15,40,21,29,72.4,15,29,44,20,15,4,14,19,-3
SAS,03/15/2008,SAS @ PHI,L,241,96,37,76,48.7,6,21,28.6,16,19,84.2,6,30,36,21,4,4,10,22,-7
LAC,03/15/2008,LAC @ WAS,L,264,109,40,86,46.5,8,21,38.1,21,29,72.4,9,33,42,27,6,4,15,30,-10
PHI,03/15/2008,PHI vs. SAS,W,240,103,37,80,46.3,5,14,35.7,24,28,85.7,12,26,38,17,6,3,4,18,7
POR,03/15/2008,POR vs. MIN,W,239,107,43,81,53.1,8,14,57.1,13,17,76.5,7,24,31,32,4,6,9,12,11
CHI,03/14/2008,CHI vs. PHI,L,240,106,41,91,45.1,6,19,31.6,18,20,90,16,28,44,28,7,8,14,32,-4
SAS,03/14/2008,SAS @ DET,L,241,80,35,81,43.2,6,19,31.6,4,6,66.7,12,27,39,15,7,5,11,17,-4
MIN,03/14/2008,MIN @ SEA,W,240,121,43,85,50.6,5,10,50,30,37,81.1,15,28,43,20,12,4,16,21,5
MIA,03/14/2008,MIA vs. ORL,L,239,94,39,82,47.6,10,30,33.3,6,6,100,9,22,31,16,4,1,12,26,-9
DEN,03/14/2008,DEN vs. TOR,W,239,137,47,85,55.3,10,27,37,33,38,86.8,5,36,41,34,9,7,10,25,32
UTA,03/14/2008,UTA @ BOS,W,240,110,37,73,50.7,7,14,50,29,33,87.9,12,26,38,20,5,2,12,18,18
SEA,03/14/2008,SEA vs. MIN,L,240,116,46,88,52.3,5,9,55.6,19,24,79.2,13,22,35,24,5,5,16,23,-5
DET,03/14/2008,DET vs. SAS,W,240,84,35,86,40.7,2,18,11.1,12,15,80,22,29,51,23,4,4,10,12,4
DAL,03/14/2008,DAL vs. IND,W,240,116,47,81,58,11,23,47.8,11,17,64.7,8,36,44,31,3,6,14,27,19
TOR,03/14/2008,TOR @ DEN,L,240,105,44,90,48.9,3,12,25,14,16,87.5,8,29,37,34,4,8,16,23,-32
CHA,03/14/2008,CHA @ HOU,L,241,80,32,77,41.6,6,18,33.3,10,14,71.4,9,32,41,18,8,2,13,21,-9
LAL,03/14/2008,LAL @ NOH,L,240,98,35,92,38,9,30,30,19,24,79.2,15,28,43,26,13,2,10,22,-10
IND,03/14/2008,IND @ DAL,L,241,97,34,89,38.2,5,19,26.3,24,33,72.7,15,24,39,17,5,3,7,19,-19
NOH,03/14/2008,NOH vs. LAL,W,240,108,41,84,48.8,11,24,45.8,15,24,62.5,17,38,55,28,8,4,16,21,10
BOS,03/14/2008,BOS vs. UTA,L,240,92,32,66,48.5,3,15,20,25,34,73.5,11,18,29,20,6,7,14,25,-18
HOU,03/14/2008,HOU vs. CHA,W,239,89,36,88,40.9,5,29,17.2,12,21,57.1,14,35,49,17,6,6,11,16,9
ORL,03/14/2008,ORL @ MIA,W,241,103,35,74,47.3,10,30,33.3,23,36,63.9,15,26,41,20,6,3,11,11,9
PHI,03/14/2008,PHI @ CHI,W,241,110,33,79,41.8,4,7,57.1,40,44,90.9,12,31,43,13,7,9,13,21,4
LAC,03/14/2008,LAC @ ATL,L,241,93,35,77,45.5,4,13,30.8,19,26,73.1,9,26,35,19,9,6,14,17,-24
ATL,03/14/2008,ATL vs. LAC,W,240,117,47,87,54,9,13,69.2,14,19,73.7,11,35,46,30,8,5,12,21,24
WAS,03/13/2008,WAS vs. CLE,W,238,101,36,74,48.6,7,19,36.8,22,32,68.8,7,29,36,20,8,1,9,25,2
GSW,03/13/2008,GSW @ PHX,L,240,115,43,105,41,10,25,40,19,24,79.2,20,26,46,17,10,2,7,23,-8
SAC,03/13/2008,SAC vs. POR,W,239,96,34,74,45.9,4,19,21.1,24,28,85.7,5,32,37,18,11,3,14,18,11
POR,03/13/2008,POR @ SAC,L,242,85,30,78,38.5,6,17,35.3,19,25,76,13,30,43,13,5,7,19,27,-11
PHX,03/13/2008,PHX vs. GSW,W,240,123,45,82,54.9,12,24,50,21,28,75,11,35,46,27,2,8,16,18,8
CLE,03/13/2008,CLE @ WAS,L,241,99,34,81,42,13,32,40.6,18,24,75,18,33,51,18,4,4,17,26,-2
SAS,03/12/2008,SAS @ NOH,L,241,75,33,77,42.9,2,18,11.1,7,17,41.2,8,19,27,18,11,2,11,18,-25
MIA,03/12/2008,MIA vs. NYK,L,240,88,36,86,41.9,8,22,36.4,8,17,47.1,14,37,51,14,5,2,12,18,-3
MEM,03/12/2008,MEM @ DEN,L,239,86,32,90,35.6,6,30,20,16,23,69.6,11,37,48,20,2,4,13,22,-22
GSW,03/12/2008,GSW vs. TOR,W,243,117,49,88,55.7,5,23,21.7,14,18,77.8,11,29,40,32,7,4,12,22,11
TOR,03/12/2008,TOR @ GSW,L,240,106,42,84,50,5,13,38.5,17,20,85,12,26,38,22,5,5,16,20,-11
HOU,03/12/2008,HOU @ ATL,W,240,83,30,90,33.3,6,29,20.7,17,26,65.4,22,34,56,13,8,2,8,17,8
UTA,03/12/2008,UTA @ MIL,W,240,114,41,79,51.9,5,11,45.5,27,30,90,5,28,33,30,8,6,12,25,4
MIL,03/12/2008,MIL vs. UTA,L,239,110,41,86,47.7,9,17,52.9,19,29,65.5,14,28,42,20,6,9,16,30,-4
SEA,03/12/2008,SEA @ BOS,L,240,82,35,92,38,1,14,7.1,11,15,73.3,17,30,47,19,3,9,19,23,-29
DET,03/12/2008,DET vs. PHI,L,240,82,30,65,46.2,4,14,28.6,18,28,64.3,9,23,32,15,3,12,14,22,-1
NJN,03/12/2008,NJN vs. CLE,W,239,104,39,76,51.3,6,13,46.2,20,26,76.9,5,31,36,30,9,5,12,27,5
LAC,03/12/2008,LAC @ ORL,L,240,88,34,83,41,3,18,16.7,17,24,70.8,6,32,38,16,6,1,5,17,-22
BOS,03/12/2008,BOS vs. SEA,W,239,111,45,89,50.6,5,11,45.5,16,24,66.7,10,36,46,31,7,7,10,17,29
ORL,03/12/2008,ORL vs. LAC,W,241,110,42,81,51.9,11,30,36.7,15,17,88.2,8,38,46,22,4,5,13,21,22
CLE,03/12/2008,CLE @ NJN,L,240,99,32,74,43.2,11,24,45.8,24,34,70.6,11,32,43,25,5,2,17,24,-5
DAL,03/12/2008,DAL vs. CHA,W,239,118,43,80,53.8,10,24,41.7,22,26,84.6,9,38,47,34,9,9,12,21,25
CHA,03/12/2008,CHA @ DAL,L,240,93,35,77,45.5,8,17,47.1,15,24,62.5,6,26,32,18,9,4,14,21,-25
DEN,03/12/2008,DEN vs. MEM,W,239,108,40,85,47.1,8,19,42.1,20,30,66.7,12,42,54,29,5,7,13,21,22
PHI,03/12/2008,PHI @ DET,W,240,83,33,81,40.7,3,8,37.5,14,22,63.6,14,25,39,13,9,5,7,23,1
NYK,03/12/2008,NYK @ MIA,W,240,91,35,82,42.7,6,18,33.3,15,19,78.9,8,34,42,16,4,5,7,17,3
NOH,03/12/2008,NOH vs. SAS,W,240,100,44,75,58.7,3,9,33.3,9,10,90,7,38,45,27,6,3,13,22,25
ATL,03/12/2008,ATL vs. HOU,L,241,75,27,80,33.8,4,17,23.5,17,21,81,14,38,52,15,7,5,14,22,-8
